fid,nome,geometriaaproximada,geocodigo,anodereferencia,utmepsg
4992,Estância,Não,"2802106",,31984
4993,General Maynard,Não,"2802502",,31984
4994,Malhada dos Bois,Não,"2803807",,31984
4995,Marcelino Vieira,Não,"2407302",,31984
4996,Muribeca,Não,"2804300",,31984
4997,Nossa Senhora das Dores,Não,"2804607",,31984
4998,Poço Redondo,Não,"2805406",,31984
4999,Marizópolis,Não,"2509156",,31984
5000,Rosário do Catete,Não,"2806107",,31984
5001,Bodó,Não,"2401651",,31984
5002,Tibau,Não,"2411056",,31984
5003,Santa Rosa de Lima,Não,"2806503",,31984
5004,Fernando Pedroza,Não,"2403756",,31984
5005,Triunfo Potiguar,Não,"2414456",,31984
5006,Angicos,Não,"2400802",,31984
5007,Alagoinha do Piauí,Não,"2200251",,31984
5008,Alegrete do Piauí,Não,"2200277",,31984
5009,Carnaubais,Não,"2402501",,31984
5010,Ipanguaçu,Não,"2404705",,31984
5011,Itajá,Não,"2404853",,31984
5012,Alexandria,Não,"2400505",,31984
5013,Pendências,Não,"2409902",,31984
5014,Riacho da Cruz,Não,"2410702",,31984
5015,Rodolfo Fernandes,Não,"2411007",,31984
5016,Santana do Matos,Não,"2411403",,31984
5017,São Rafael,Não,"2412807",,31984
5018,São Tomé,Não,"2412906",,31984
5019,Serra do Mel,Não,"2413359",,31984
5020,Severiano Melo,Não,"2413607",,31984
5021,Upanema,Não,"2414605",,31984
5022,Dom Bosco,Não,"3122470",,31983
5023,Paracatu,Não,"3147006",,31983
5024,Pedras de Maria da Cruz,Não,"3149150",,31983
5025,Riachinho,Não,"3154457",,31983
5026,São Francisco,Não,"3161106",,31983
5027,São João da Ponte,Não,"3162401",,31983
5028,Unaí,Não,"3170404",,31983
5029,Uruana de Minas,Não,"3170479",,31983
5030,Antônio Martins,Não,"2400901",,31984
5031,Araripina,Não,"2601102",,31984
5032,Palmeira dos Índios,Não,"2706307",,31984
5033,Afogados da Ingazeira,Não,"2600104",,31984
5034,Água Branca,Não,"2500106",,31984
5035,Água Nova,Não,"2400406",,31984
5036,Aroazes,Não,"2200905",,31984
5037,Almino Afonso,Não,"2400604",,31984
5038,Aroeiras do Itaim,Não,"2200954",,31984
5039,Bodocó,Não,"2602001",,31984
5040,Bom Sucesso,Não,"2502300",,31984
5041,Brejo dos Santos,Não,"2502904",,31984
5042,Cajazeiras,Não,"2503704",,31984
5043,Catolé do Rocha,Não,"2504306",,31984
5044,Cajueiro da Praia,Não,"2202083",,31984
5045,Campinas do Piauí,Não,"2202109",,31984
5046,Campo Grande do Piauí,Não,"2202133",,31984
5047,Catingueira,Não,"2504207",,31984
5048,Conceição do Canindé,Não,"2202802",,31984
5049,Curral Novo do Piauí,Não,"2203271",,31984
5050,Diamante,Não,"2505600",,31984
5051,Dom Expedito Lopes,Não,"2203404",,31984
5052,Martins,Não,"2407401",,31984
5053,Emas,Não,"2505907",,31984
5054,Floresta do Piauí,Não,"2203859",,31984
5055,Massapê do Piauí,Não,"2206050",,31984
5056,Francisco Dantas,Não,"2403905",,31984
5057,Francisco Macedo,Não,"2204154",,31984
5058,Francisco Santos,Não,"2204204",,31984
5059,Frutuoso Gomes,Não,"2404002",,31984
5060,Geminiano,Não,"2204352",,31984
5061,Ibiara,Não,"2506608",,31984
5062,Igaracy,Não,"2502607",,31984
5063,Paquetá,Não,"2207553",,31984
5064,Imaculada,Não,"2506707",,31984
5065,Inhuma,Não,"2204709",,31984
5066,Ipiranga do Piauí,Não,"2204808",,31984
5067,Ipubi,Não,"2607307",,31984
5068,Isaías Coelho,Não,"2204907",,31984
5069,Jacobina do Piauí,Não,"2205151",,31984
5070,Jaicós,Não,"2205201",,31984
5071,João Dias,Não,"2405900",,31984
5072,Lagoa do Sítio,Não,"2205599",,31984
5073,Lastro,Não,"2508406",,31984
5074,Mato Grosso,Não,"2509370",,31984
5075,Messias Targino,Não,"2407609",,31984
5076,Monsenhor Hipólito,Não,"2206506",,31984
5077,Nazarezinho,Não,"2510006",,31984
5078,Novo Oriente do Piauí,Não,"2206902",,31984
5079,Olho d'Água,Não,"2510402",,31984
5080,Padre Marcos,Não,"2207207",,31984
5081,Riacho dos Cavalos,Não,"2512804",,31984
5082,Santa Cruz,Não,"2513208",,31984
5083,Santa Cruz do Piauí,Não,"2209104",,31984
5084,Santa Helena,Não,"2513307",,31984
5085,Santana de Mangueira,Não,"2513505",,31984
5086,Santana do Piauí,Não,"2209351",,31984
5087,São Francisco do Oeste,Não,"2411908",,31984
5088,São João da Canabrava,Não,"2209856",,31984
5089,São João da Varjota,Não,"2209955",,31984
5090,São João do Rio do Peixe,Não,"2500700",,31984
5091,São José da Lagoa Tapada,Não,"2514206",,31984
5092,São José de Caiana,Não,"2514305",,31984
5093,São José de Piranhas,Não,"2514503",,31984
5094,São José de Princesa,Não,"2514552",,31984
5095,São José do Piauí,Não,"2210201",,31984
5096,São Julião,Não,"2210300",,31984
5097,Serra Grande,Não,"2515708",,31984
5098,Serrinha dos Pintos,Não,"2413557",,31984
5099,Simões,Não,"2210706",,31984
5100,Sousa,Não,"2516201",,31984
5101,Sussuapara,Não,"2210938",,31984
5102,Tabira,Não,"2614600",,31984
5103,Tauá,Não,"2313302",,31984
5104,Tavares,Não,"2516607",,31984
5105,Tenente Ananias,Não,"2414100",,31984
5106,Vieirópolis,Não,"2517209",,31984
5107,Vila Nova do Piauí,Não,"2211605",,31984
5108,Wall Ferraz,Não,"2211704",,31984
5109,Dona Euzébia,Não,"3122900",,31983
5110,São Tomé das Letras,Não,"3165206",,31983
5111,Tabocão,Não,"1708254",,31982
5112,Triunfo,Não,"2516805",,31984
5113,Cedro,Não,"2604304",,31984
5114,Picos,Não,"2208007",,31984
5115,Santa Juliana,Não,"3157708",,31983
5116,Sacramento,Não,"3156908",,31983
5117,Serra do Salitre,Não,"3166808",,31983
5118,Bom Jesus,Não,"2502201",,31984
5119,Solidão,Não,"2614402",,31984
5120,Triunfo,Não,"2615706",,31984
5121,Jericó,Não,"2507408",,31984
5122,Nova Olinda,Não,"2510204",,31984
5123,Brejo do Cruz,Não,"2502805",,31984
5124,Matutina,Não,"3141207",,31983
5125,Santa Rosa da Serra,Não,"3159704",,31983
5126,São Gotardo,Não,"3162104",,31983
5127,Serra da Saudade,Não,"3166600",,31983
5128,Tiros,Não,"3168903",,31983
5129,Estrela do Indaiá,Não,"3124708",,31983
5130,Luz,Não,"3138807",,31983
5131,Abaeté,Não,"3100203",,31983
5132,Quartel Geral,Não,"3153707",,31983
5133,Rio Paranaíba,Não,"3155504",,31983
5134,Medeiros,Não,"3141306",,31983
5135,Várzea Alegre,Não,"2314003",,31984
5136,Tarrafas,Não,"2313252",,31984
5137,Granjeiro,Não,"2304806",,31984
5138,Antonina do Norte,Não,"2300804",,31984
5139,Ipaumirim,Não,"2305704",,31984
5140,Farias Brito,Não,"2304301",,31984
5141,Assaré,Não,"2301604",,31984
5142,Baixio,Não,"2301802",,31984
5143,Aparecida,Não,"2500775",,31984
5144,Condado,Não,"2504504",,31984
5145,Cajazeirinhas,Não,"2503753",,31984
5146,São Bentinho,Não,"2513927",,31984
5147,Campo Limpo de Goiás,Não,"5204854",,31982
5148,São Domingos,Não,"2513968",,31984
5149,Vista Serrana,Não,"2505501",,31984
5150,Pio IX,Não,"2208205",,31984
5151,Assú,Não,"2400208",,31984
5152,Nova Veneza,Não,"5215009",,31982
5153,Petrolina de Goiás,Não,"5216809",,31982
5154,Anápolis,Não,"5201108",,31982
5155,Bonito de Santa Fé,Não,"2502409",,31984
5156,Itaporanga,Não,"2507002",,31984
5157,Manaíra,Não,"2509008",,31984
5158,Monte Horebe,Não,"2509602",,31984
5159,Santa Cruz da Baixa Verde,Não,"2612471",,31984
5160,Santa Inês,Não,"2513356",,31984
5161,Iguaracy,Não,"2606903",,31984
5162,Calumbi,Não,"2603405",,31984
5163,Flores,Não,"2605608",,31984
5164,São José do Belmonte,Não,"2613503",,31984
5165,Serra Talhada,Não,"2613909",,31984
5166,Crato,Não,"2304202",,31984
5167,Caririaçu,Não,"2303204",,31984
5168,Barbalha,Não,"2301901",,31984
5169,Nova Venécia,Não,"3203908",,31984
5170,Granito,Não,"2606309",,31984
5171,Ouricuri,Não,"2609907",,31984
5172,Serrita,Não,"2614006",,31984
5173,Ouro Verde de Goiás,Não,"5215405",,31982
5174,Amaraji,Não,"2600906",,31985
5175,Bonfinópolis,Não,"5203559",,31982
5176,Joaquim Nabuco,Não,"2608206",,31985
5177,Novo Gama,Não,"5215231",,31982
5178,Caturaí,Não,"5205208",,31982
5179,Senador Canedo,Não,"5220454",,31982
5180,Aparecida de Goiânia,Não,"5201405",,31982
5181,Abadiânia,Não,"5200100",,31982
5182,Alexânia,Não,"5200308",,31982
5183,Goianápolis,Não,"5208400",,31982
5184,Bela Vista de Goiás,Não,"5203302",,31982
5185,Chã Grande,Não,"2604502",,31985
5186,Santa Rosa de Goiás,Não,"5219506",,31982
5187,Hidrolândia,Não,"5209705",,31982
5188,Caldazinha,Não,"5204557",,31982
5189,Vianópolis,Não,"5222005",,31982
5190,Gameleira de Goiás,Não,"5208152",,31982
5191,Gravatá,Não,"2606408",,31985
5192,Abadia de Goiás,Não,"5200050",,31982
5193,Trindade,Não,"5221403",,31982
5194,Goianira,Não,"5208806",,31982
5195,Leopoldo de Bulhões,Não,"5212303",,31982
5196,Conceição das Alagoas,Não,"3117306",,31982
5197,Inhumas,Não,"5210000",,31982
5198,Salgado,Não,"2806206",,31984
5199,Santa Luzia do Itanhy,Não,"2806305",,31984
5200,Cupira,Não,"2605004",,31985
5201,São Cristóvão,Não,"2806701",,31984
5202,Riacho das Almas,Não,"2611705",,31985
5203,Escada,Não,"2605202",,31985
5204,Cumaru,Não,"2604908",,31985
5205,Ibateguara,Não,"2703007",,31985
5206,Glória do Goitá,Não,"2606101",,31985
5207,São Lourenço da Mata,Não,"2613701",,31985
5208,Catende,Não,"2604205",,31985
5209,Chã de Alegria,Não,"2604403",,31985
5210,Jundiá,Não,"2703908",,31985
5211,Lagoa dos Gatos,Não,"2608701",,31985
5212,Campestre,Não,"2701357",,31985
5213,Novo Lino,Não,"2705606",,31985
5214,Jaboatão dos Guararapes,Não,"2607901",,31985
5215,Bezerros,Não,"2601904",,31985
5216,Cabo de Santo Agostinho,Não,"2602902",,31985
5217,Camaragibe,Não,"2603454",,31985
5218,Camocim de São Félix,Não,"2603504",,31985
5219,Caruaru,Não,"2604106",,31984
5220,Maraial,Não,"2609204",,31985
5221,Palmares,Não,"2610004",,31985
5222,Moreno,Não,"2609402",,31985
5223,Boquim,Não,"2800670",,31984
5224,Pombos,Não,"2611309",,31985
5225,Lamarão,Não,"2919108",,31984
5226,Primavera,Não,"2611408",,31985
5227,Ribeirão,Não,"2611804",,31985
5228,Rio Formoso,Não,"2611903",,31985
5229,Umbaúba,Não,"2807600",,31984
5230,Araci,Não,"2902104",,31984
5231,Cipó,Não,"2907905",,31984
5232,Arauá,Não,"2800407",,31984
5233,Ribeira do Amparo,Não,"2926509",,31984
5234,Cardeal da Silva,Não,"2907004",,31984
5235,Santa Bárbara,Não,"2927507",,31984
5236,Rio Real,Não,"2927002",,31984
5237,Crisópolis,Não,"2909604",,31984
5238,Itapicuru,Não,"2916500",,31984
5239,Entre Rios,Não,"2910503",,31984
5240,Nova Soure,Não,"2922904",,31984
5241,Cristinápolis,Não,"2801702",,31984
5242,Teofilândia,Não,"2931509",,31984
5243,Pedrinhas,Não,"2805109",,31984
5244,Biritinga,Não,"2903607",,31984
5245,Jandaíra,Não,"2917904",,31984
5246,Sátiro Dias,Não,"2929701",,31984
5247,Esplanada,Não,"2910602",,31984
5248,Olindina,Não,"2923100",,31984
5249,Inhambupe,Não,"2913705",,31984
5250,Acajutiba,Não,"2900306",,31984
5251,Pirambu,Não,"2805307",,31984
5252,Água Fria,Não,"2900405",,31984
5253,Aporá,Não,"2901908",,31984
5254,Indiaroba,Não,"2802809",,31984
5255,Itabaianinha,Não,"2803005",,31984
5256,Riachão do Dantas,Não,"2805802",,31984
5257,Tobias Barreto,Não,"2807402",,31984
5258,Conde,Não,"2908606",,31984
5259,Telha,Não,"2807303",,31984
5260,Campo do Brito,Não,"2801009",,31984
5261,Divina Pastora,Não,"2802007",,31984
5262,Feira Nova,Não,"2802205",,31984
5263,Itabaiana,Não,"2802908",,31984
5264,Itaporanga d'Ajuda,Não,"2803203",,31984
5265,Japaratuba,Não,"2803302",,31984
5266,Laranjeiras,Não,"2803609",,31984
5267,Moita Bonita,Não,"2804102",,31984
5268,Malhador,Não,"2803906",,31984
5269,Nossa Senhora Aparecida,Não,"2804458",,31984
5270,Nossa Senhora da Glória,Não,"2804508",,31984
5271,Nossa Senhora de Lourdes,Não,"2804706",,31984
5272,Riachuelo,Não,"2805901",,31984
5273,Ribeirópolis,Não,"2806008",,31984
5274,Santo Amaro das Brotas,Não,"2806602",,31984
5275,São Miguel do Aleixo,Não,"2807006",,31984
5276,Amparo do São Francisco,Não,"2800100",,31984
5277,Palmeirina,Não,"2610103",,31984
5278,Vitória de Santo Antão,Não,"2616407",,31985
5279,São José da Laje,Não,"2708303",,31984
5280,Delta,Não,"3121258",,31983
5281,Araxá,Não,"3104007",,31983
5282,São Sebastião,Não,"2708808",,31984
5283,Pedrinópolis,Não,"3149200",,31983
5284,Perdizes,Não,"3149804",,31983
5285,Tapira,Não,"3168101",,31983
5286,Uberaba,Não,"3170107",,31983
5287,Maravilha,Não,"2704609",,31984
5288,Itapemirim,Não,"3202801",,31984
5289,Baixo Guandu,Não,"3200805",,31984
5290,Senador Rui Palmeira,Não,"2708956",,31984
5291,Porto da Folha,Não,"2805604",,31984
5292,Paulo Jacinto,Não,"2706604",,31984
5293,Santana do Mundaú,Não,"2708105",,31984
5294,Belo Monte,Não,"2700904",,31984
5295,Branquinha,Não,"2701100",,31984
5296,Correntes,Não,"2604700",,31984
5297,Bom Conselho,Não,"2602100",,31984
5298,Xexéu,Não,"2616506",,31985
5299,Brejão,Não,"2602407",,31984
5300,Penaforte,Não,"2310605",,31984
5301,Jati,Não,"2307205",,31984
5302,Lagoa do Ouro,Não,"2608602",,31984
5303,Terezinha,Não,"2615102",,31984
5304,Traipu,Não,"2709202",,31984
5305,Piúma,Não,"3204203",,31984
5306,Rio Bananal,Não,"3204351",,31984
5307,Antas,Não,"2901601",,31984
5308,Sítio do Quinto,Não,"2930766",,31984
5309,Novo Triunfo,Não,"2923050",,31984
5310,Abaiara,Não,"2300101",,31984
5311,Pedro Alexandre,Não,"2924207",,31984
5312,Paripiranga,Não,"2923803",,31984
5313,Adustina,Não,"2900355",,31984
5314,Coronel João Sá,Não,"2909208",,31984
5315,Porteiras,Não,"2311108",,31984
5316,Carira,Não,"2801405",,31984
5317,Macambira,Não,"2803708",,31984
5318,Monte Alegre de Sergipe,Não,"2804201",,31984
5319,Pedra Mole,Não,"2805000",,31984
5320,Pinhão,Não,"2805208",,31984
5321,Poço Verde,Não,"2805505",,31984
5322,São Domingos,Não,"2806800",,31984
5323,Inhapi,Não,"2703304",,31984
5324,Piranhas,Não,"2707107",,31984
5325,Canindé de São Francisco,Não,"2801207",,31984
5326,Jatobá,Não,"2608057",,31984
5327,Tucano,Não,"2931905",,31984
5328,Ribeira do Pombal,Não,"2926608",,31984
5329,Petrolândia,Não,"2611002",,31984
5330,São Benedito do Sul,Não,"2612901",,31985
5331,São Joaquim do Monte,Não,"2613305",,31985
5332,São José da Coroa Grande,Não,"2613404",,31985
5333,Sirinhaém,Não,"2614204",,31985
5334,Tamandaré,Não,"2614857",,31985
5335,Potengi,Não,"2311207",,31984
5336,Carrapateira,Não,"2504108",,31984
5337,Conceição,Não,"2504405",,31984
5338,Missão Velha,Não,"2308401",,31984
5339,Salitre,Não,"2311959",,31984
5340,Araripe,Não,"2301307",,31984
5341,Campos Sales,Não,"2302701",,31984
5342,Exu,Não,"2605301",,31984
5343,Moreilândia,Não,"2614303",,31984
5344,Nova Olinda,Não,"2309201",,31984
5345,Altaneira,Não,"2300606",,31984
5346,Juazeiro do Norte,Não,"2307304",,31984
5347,Milagres,Não,"2308302",,31984
5348,Santana do Cariri,Não,"2312106",,31984
5349,Mauriti,Não,"2308104",,31984
5350,Carnaíba,Não,"2603900",,31984
5351,Brejo Santo,Não,"2302503",,31984
5352,Santo Antônio do Descoberto,Não,"5219753",,31982
5353,São Francisco de Goiás,Não,"5219902",,31982
5354,Santa Isabel,Não,"5219357",,31982
5355,Jaraguá,Não,"5211800",,31982
5356,Padre Bernardo,Não,"5215603",,31982
5357,Goianésia,Não,"5208608",,31982
5358,Vila Propício,Não,"5222302",,31982
5359,Mimoso de Goiás,Não,"5213053",,31982
5360,Parambu,Não,"2310308",,31984
5361,Icó,Não,"2305407",,31984
5362,Barro,Não,"2302008",,31984
5363,São José do Calçado,Não,"3204807",,31984
5364,Aguiar,Não,"2500205",,31984
5365,Boa Ventura,Não,"2502102",,31984
5366,Jesúpolis,Não,"5212055",,31982
5367,Pirenópolis,Não,"5217302",,31982
5368,Cocalzinho de Goiás,Não,"5205513",,31982
5369,Santa Rita do Novo Destino,Não,"5219456",,31982
5370,Corumbá de Goiás,Não,"5205802",,31982
5371,Águas Lindas de Goiás,Não,"5200258",,31982
5372,Umari,Não,"2313708",,31984
5373,Anhanguera,Não,"5201207",,31982
5374,Itumbiara,Não,"5211503",,31982
5375,Panamá,Não,"5216007",,31982
5376,Orós,Não,"2309508",,31984
5377,Aurora,Não,"2301703",,31984
5378,Lavras da Mangabeira,Não,"2307502",,31984
5379,Itacarambi,Não,"3132107",,31983
5380,Bonito de Minas,Não,"3108255",,31983
5381,Ibiracatu,Não,"3129657",,31983
5382,Januária,Não,"3135209",,31983
5383,Japonvar,Não,"3135357",,31983
5384,Lontra,Não,"3138658",,31983
5385,Varzelândia,Não,"3170909",,31983
5386,Verdelândia,Não,"3171030",,31983
5387,Encanto,Não,"2403301",,31984
5388,Ereré,Não,"2304277",,31984
5389,Pereiro,Não,"2310803",,31984
5390,Chapada Gaúcha,Não,"3116159",,31983
5391,Brasilândia de Minas,Não,"3108552",,31983
5392,Natalândia,Não,"3144375",,31983
5393,Pintópolis,Não,"3150570",,31983
5394,Santa Fé de Minas,Não,"3157609",,31983
5395,Urucuia,Não,"3170529",,31983
5396,Buritis,Não,"3109303",,31983
5397,Arinos,Não,"3104502",,31983
5398,Ilha Grande,Não,"2204659",,31984
5399,Luís Correia,Não,"2205706",,31984
5400,Parnaíba,Não,"2207702",,31984
5401,Camocim,Não,"2302602",,31984
5402,Araioses,Não,"2100907",,31984
5403,João Neiva,Não,"3203130",,31984
5404,Taboleiro Grande,Não,"2413805",,31984
5405,Quixeré,Não,"2311504",,31984
5406,São João do Jaguaribe,Não,"2312502",,31984
5407,Araguari,Não,"3103504",,31982
5408,Canápolis,Não,"3111804",,31982
5409,Monte Alegre de Minas,Não,"3142809",,31982
5410,Araporã,Não,"3103751",,31982
5411,Tupaciguara,Não,"3169604",,31982
5412,Uberlândia,Não,"3170206",,31982
5413,Centralina,Não,"3115805",,31982
5414,Nova Aurora,Não,"5214804",,31982
5415,Goiatuba,Não,"5209101",,31982
5416,Goiandira,Não,"5208509",,31982
5417,Cumari,Não,"5206602",,31982
5418,Damolândia,Não,"5206800",,31982
5419,Aragoiânia,Não,"5201801",,31982
5420,Silvânia,Não,"5220603",,31982
5421,Ibiraçu,Não,"3202504",,31984
5422,Fundão,Não,"3202207",,31984
5423,Domingos Martins,Não,"3201902",,31984
5424,Nerópolis,Não,"5214507",,31982
5425,Santo Antônio de Goiás,Não,"5219738",,31982
5426,Terezópolis de Goiás,Não,"5221197",,31982
5427,Brazabrantes,Não,"5203609",,31982
5428,Morada Nova de Minas,Não,"3143500",,31983
5429,Biquinhas,Não,"3107000",,31983
5430,Três Marias,Não,"3169356",,31983
5431,Paineiras,Não,"3146404",,31983
5432,Presidente Olegário,Não,"3153400",,31983
5433,São Gonçalo do Abaeté,Não,"3161700",,31983
5434,Varjão de Minas,Não,"3170750",,31983
5435,Carmo do Paranaíba,Não,"3114303",,31983
5436,Lagoa Formosa,Não,"3137502",,31983
5437,Iguatu,Não,"2305506",,31984
5438,Santa Teresa,Não,"3204609",,31984
5439,Quixelô,Não,"2311355",,31984
5440,Saboeiro,Não,"2311900",,31984
5441,Cruzeiro da Fortaleza,Não,"3120706",,31983
5442,Patos de Minas,Não,"3148004",,31983
5443,Patrocínio,Não,"3148103",,31983
5444,Cariús,Não,"2303303",,31984
5445,Jucás,Não,"2307403",,31984
5446,Aiuaba,Não,"2300408",,31984
5447,Pirajuba,Não,"3150703",,31982
5448,Santa Leopoldina,Não,"3204500",,31984
5449,Santa Maria de Jetibá,Não,"3204559",,31984
5450,Catarina,Não,"2303600",,31984
5451,Cedro,Não,"2303808",,31984
5452,Arneiroz,Não,"2301505",,31984
5453,Acopiara,Não,"2300309",,31984
5454,Araújos,Não,"3103900",,31983
5455,Arapuá,Não,"3103801",,31983
5456,Campos Altos,Não,"3111507",,31983
5457,Bom Despacho,Não,"3107406",,31983
5458,Pratinha,Não,"3153004",,31983
5459,Dores do Indaiá,Não,"3123205",,31983
5460,Leandro Ferreira,Não,"3138302",,31983
5461,Martinho Campos,Não,"3140506",,31983
5462,Moema,Não,"3142403",,31983
5463,Perdigão,Não,"3149705",,31983
5464,Campina Verde,Não,"3111101",,31982
5465,Campo Florido,Não,"3111408",,31982
5466,Prata,Não,"3152808",,31982
5467,Abadia dos Dourados,Não,"3100104",,31983
5468,Cachoeiro de Itapemirim,Não,"3201209",,31984
5469,Mucurici,Não,"3203601",,31984
5470,Ponto Belo,Não,"3204252",,31984
5471,Guimarânia,Não,"3128907",,31983
5472,Lagamar,Não,"3137106",,31983
5473,Grupiara,Não,"3127909",,31983
5474,Estrela do Sul,Não,"3124807",,31983
5475,Monte Carmelo,Não,"3143104",,31983
5476,Três Ranchos,Não,"5221304",,31983
5477,Ouvidor,Não,"5215504",,31983
5478,Catalão,Não,"5205109",,31983
5479,Davinópolis,Não,"5206909",,31983
5480,Ibiá,Não,"3129509",,31983
5481,Conquista,Não,"3118205",,31983
5482,Indianópolis,Não,"3130705",,31983
5483,Nova Ponte,Não,"3145000",,31983
5484,Irupi,Não,"3202652",,31984
5485,Itarana,Não,"3202900",,31984
5486,Atílio Vivácqua,Não,"3200706",,31984
5487,Divino de São Lourenço,Não,"3201803",,31984
5488,Jaguaré,Não,"3203056",,31984
5489,Sooretama,Não,"3205010",,31984
5490,Iúna,Não,"3203007",,31984
5491,Muniz Freire,Não,"3203700",,31984
5492,Muqui,Não,"3203809",,31984
5493,Viana,Não,"3205101",,31984
5494,Montanha,Não,"3203502",,31984
5495,São Mateus,Não,"3204906",,31984
5496,Pinheiros,Não,"3204104",,31984
5497,Brejetuba,Não,"3201159",,31984
5498,Ibatiba,Não,"3202454",,31984
5499,São Roque do Canaã,Não,"3204955",,31984
5500,Itaguaçu,Não,"3202702",,31984
5501,Serra,Não,"3205002",,31984
5502,Iconha,Não,"3202603",,31984
5503,Guarapari,Não,"3202405",,31984
5504,Cariacica,Não,"3201308",,31984
5505,São Gabriel da Palha,Não,"3204708",,31984
5506,Pedro Canário,Não,"3204054",,31984
